"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2024","161.39","161.76","161.94","161.10","","-0.19%"
"03/13/2024","161.70","161.37","161.98","160.89","","0.25%"
"03/12/2024","161.30","160.56","161.60","160.26","","0.47%"
"03/11/2024","160.55","160.88","160.97","160.20","","-0.19%"
"03/08/2024","160.85","162.08","162.20","160.60","","-0.73%"
"03/07/2024","162.03","162.79","162.85","160.52","","-0.45%"
"03/06/2024","162.77","162.93","163.01","162.20","","-0.06%"
"03/05/2024","162.87","163.41","163.48","162.59","","-0.30%"
"03/04/2024","163.36","162.76","163.57","162.52","","0.42%"
"03/01/2024","162.67","162.05","163.07","161.99","","0.40%"
"02/29/2024","162.02","163.32","163.34","161.68","","-0.78%"
"02/28/2024","163.29","163.22","163.43","162.74","","0.06%"
"02/27/2024","163.20","163.53","163.54","162.88","","-0.18%"
"02/26/2024","163.49","162.82","163.74","162.54","","0.42%"
"02/23/2024","162.81","162.93","163.23","162.67","","-0.06%"
"02/22/2024","162.90","162.62","163.49","162.55","","0.21%"
"02/21/2024","162.56","162.11","162.63","161.91","","0.33%"
"02/20/2024","162.03","161.82","162.40","161.71","","0.16%"
"02/19/2024","161.77","161.89","161.96","161.46","","-0.04%"
"02/16/2024","161.84","161.51","161.98","161.43","","0.23%"
"02/15/2024","161.47","161.54","161.68","160.90","","-0.02%"
"02/14/2024","161.51","161.51","161.61","160.93","","0.04%"
"02/13/2024","161.45","160.86","161.78","160.75","","0.39%"
"02/12/2024","160.83","160.95","161.13","160.36","","-0.09%"
"02/09/2024","160.98","160.95","161.32","160.74","","0.05%"
"02/08/2024","160.90","159.65","161.04","159.45","","0.81%"
"02/07/2024","159.60","159.10","159.77","158.90","","0.32%"
"02/06/2024","159.09","159.73","159.91","158.95","","-0.38%"
"02/05/2024","159.69","160.01","160.29","159.29","","-0.19%"
"02/02/2024","160.00","159.20","160.29","159.03","","0.53%"
"02/01/2024","159.15","158.91","159.23","158.07","","0.18%"
"01/31/2024","158.87","160.08","160.38","158.48","","-0.74%"
"01/30/2024","160.06","159.82","160.37","159.19","","0.18%"
"01/29/2024","159.78","160.74","160.86","159.40","","-0.62%"
"01/26/2024","160.78","160.10","160.96","159.80","","0.40%"
"01/25/2024","160.14","160.56","161.01","159.68","","-0.25%"
"01/24/2024","160.54","160.95","161.10","159.96","","-0.24%"
"01/23/2024","160.93","161.19","161.74","160.42","","-0.14%"
"01/22/2024","161.15","161.38","161.60","160.73","","-0.17%"
"01/19/2024","161.43","161.14","161.90","160.80","","0.20%"
"01/18/2024","161.10","161.24","161.40","160.63","","-0.06%"
"01/17/2024","161.20","160.10","161.32","159.96","","0.72%"
"01/16/2024","160.04","159.60","160.17","159.24","","0.31%"
"01/15/2024","159.55","158.75","159.87","158.57","","0.57%"
"01/12/2024","158.65","159.40","159.59","158.50","","-0.45%"
"01/11/2024","159.37","159.93","160.22","159.24","","-0.34%"
"01/10/2024","159.91","157.94","159.97","157.76","","1.28%"
"01/09/2024","157.89","157.96","158.09","157.16","","0.01%"
"01/08/2024","157.88","158.35","158.51","157.66","","-0.23%"
"01/05/2024","158.24","158.30","159.18","158.02","","-0.01%"
"01/04/2024","158.26","156.50","158.62","156.05","","1.13%"
"01/03/2024","156.49","155.46","156.82","155.29","","0.75%"
"01/02/2024","155.33","155.60","156.36","155.04","","-0.16%"
"01/01/2024","155.58","155.79","155.84","155.56","","-0.06%"
"12/29/2023","155.67","156.40","156.93","155.60","","-0.44%"
"12/28/2023","156.36","157.51","157.54","155.80","","-0.70%"
"12/27/2023","157.47","157.24","158.41","157.13","","0.16%"
"12/26/2023","157.22","156.74","157.38","156.56","","0.35%"
"12/25/2023","156.67","156.90","157.07","156.35","","-0.08%"
"12/22/2023","156.79","156.46","157.07","156.19","","0.24%"
"12/21/2023","156.42","157.09","157.16","156.14","","-0.39%"
"12/20/2023","157.03","157.93","158.15","156.76","","-0.56%"
"12/19/2023","157.91","155.95","158.60","155.37","","1.29%"
"12/18/2023","155.90","154.88","156.35","154.81","","0.67%"
"12/15/2023","154.86","155.98","156.51","154.40","","-0.69%"
"12/14/2023","155.93","155.38","156.10","153.85","","0.37%"
"12/13/2023","155.35","156.99","157.51","155.36","","-1.03%"
"12/12/2023","156.97","157.35","157.37","156.48","","-0.20%"
"12/11/2023","157.29","155.90","157.71","155.85","","0.85%"
"12/08/2023","155.96","155.57","156.15","153.85","","0.30%"
"12/07/2023","155.50","158.59","158.65","153.24","","-1.92%"
"12/06/2023","158.54","158.88","159.15","158.37","","-0.18%"
"12/05/2023","158.83","159.53","159.73","158.55","","-0.43%"
"12/04/2023","159.51","159.85","159.88","158.68","","-0.16%"
"12/01/2023","159.76","161.35","161.79","159.63","","-0.95%"
"11/30/2023","161.30","161.54","161.98","160.57","","-0.12%"
"11/29/2023","161.49","162.12","162.29","161.48","","-0.36%"
"11/28/2023","162.07","162.87","162.96","161.90","","-0.47%"
"11/27/2023","162.84","163.52","163.75","162.52","","-0.39%"
"11/24/2023","163.47","163.11","163.68","162.71","","0.24%"
"11/23/2023","163.08","162.84","163.24","162.42","","0.18%"
"11/22/2023","162.79","161.92","162.95","161.57","","0.56%"
"11/21/2023","161.88","162.32","162.45","161.23","","-0.25%"
"11/20/2023","162.28","163.24","163.59","161.76","","-0.56%"
"11/17/2023","163.19","163.57","163.63","162.13","","-0.20%"
"11/16/2023","163.52","164.20","164.35","163.24","","-0.40%"
"11/15/2023","164.17","163.60","164.28","163.05","","0.35%"
"11/14/2023","163.60","162.32","163.87","162.20","","0.83%"
"11/13/2023","162.26","161.88","162.43","161.52","","0.27%"
"11/10/2023","161.82","161.46","161.98","161.34","","0.25%"
"11/09/2023","161.42","161.66","161.83","161.35","","-0.14%"
"11/08/2023","161.64","160.88","161.76","160.68","","0.49%"
"11/07/2023","160.85","160.84","161.07","160.41","","0.02%"
"11/06/2023","160.82","160.29","161.02","160.10","","0.35%"
"11/03/2023","160.26","159.82","160.46","159.59","","0.31%"
"11/02/2023","159.77","159.55","160.13","159.05","","0.16%"
"11/01/2023","159.52","160.40","160.46","159.01","","-0.55%"
"10/31/2023","160.41","158.30","160.88","158.18","","1.37%"
"10/30/2023","158.24","157.99","158.96","157.68","","0.13%"
"10/27/2023","158.04","158.79","158.91","157.88","","-0.48%"
"10/26/2023","158.80","158.79","158.93","157.98","","0.08%"
"10/25/2023","158.67","158.77","158.96","158.40","","-0.03%"
"10/24/2023","158.72","159.75","159.95","158.52","","-0.61%"
"10/23/2023","159.70","158.69","159.79","158.49","","0.61%"
"10/20/2023","158.73","158.50","158.98","158.32","","0.16%"
"10/19/2023","158.48","157.95","158.96","157.66","","0.34%"
"10/18/2023","157.94","158.43","158.59","157.67","","-0.30%"
"10/17/2023","158.41","157.88","158.65","157.57","","0.36%"
"10/16/2023","157.84","157.13","158.04","157.04","","0.43%"
"10/13/2023","157.16","157.71","158.09","157.03","","-0.33%"
"10/12/2023","157.68","158.40","158.65","157.63","","-0.42%"
"10/11/2023","158.35","157.71","158.51","157.50","","0.43%"
"10/10/2023","157.67","156.93","158.02","156.75","","0.50%"
"10/09/2023","156.89","157.84","157.84","156.51","","-0.75%"
"10/06/2023","158.07","156.68","158.30","156.47","","0.91%"
"10/05/2023","156.64","156.65","156.81","156.07","","0.01%"
"10/04/2023","156.62","156.03","156.80","155.81","","0.43%"
"10/03/2023","155.95","157.02","157.26","154.45","","-0.65%"
"10/02/2023","156.97","158.02","158.51","156.98","","-0.56%"
"09/29/2023","157.86","157.76","158.37","157.40","","0.14%"
"09/28/2023","157.64","157.15","157.91","156.70","","0.34%"
"09/27/2023","157.11","157.59","157.70","156.94","","-0.28%"
"09/26/2023","157.55","157.71","157.96","157.31","","-0.07%"
"09/25/2023","157.66","158.07","158.26","157.45","","-0.24%"
"09/22/2023","158.04","157.32","158.31","157.10","","0.48%"
"09/21/2023","157.29","158.14","158.15","156.98","","-0.51%"
"09/20/2023","158.10","157.88","158.52","157.76","","0.15%"
"09/19/2023","157.87","157.82","158.32","157.72","","0.06%"
"09/18/2023","157.77","157.63","158.00","157.32","","0.16%"
"09/15/2023","157.52","156.90","157.94","156.71","","0.38%"
"09/14/2023","156.92","158.21","158.41","156.61","","-0.79%"
"09/13/2023","158.17","158.18","158.68","157.99","","0.01%"
"09/12/2023","158.16","157.58","158.32","157.14","","0.40%"
"09/11/2023","157.53","158.39","158.41","156.57","","-0.39%"
"09/08/2023","158.14","157.55","158.43","156.99","","0.35%"
"09/07/2023","157.59","158.38","158.55","157.35","","-0.50%"
"09/06/2023","158.38","158.51","158.52","157.76","","-0.04%"
"09/05/2023","158.45","158.15","158.54","157.78","","0.25%"
"09/04/2023","158.06","157.62","158.28","157.30","","0.34%"
"09/01/2023","157.53","157.81","157.99","157.02","","-0.15%"
"08/31/2023","157.77","159.76","159.79","157.58","","-1.24%"
"08/30/2023","159.75","158.71","159.80","158.54","","0.67%"
"08/29/2023","158.68","158.48","159.32","158.22","","0.11%"
"08/28/2023","158.51","158.15","158.58","158.07","","0.25%"
"08/25/2023","158.12","157.66","158.27","157.21","","0.32%"
"08/24/2023","157.62","157.30","158.07","157.09","","0.22%"
"08/23/2023","157.27","158.26","158.40","156.85","","-0.58%"
"08/22/2023","158.19","159.24","159.51","158.07","","-0.63%"
"08/21/2023","159.19","158.15","159.43","157.79","","0.77%"
"08/18/2023","157.97","158.59","158.60","157.65","","-0.35%"
"08/17/2023","158.53","159.23","159.33","158.24","","-0.40%"
"08/16/2023","159.17","158.78","159.29","158.62","","0.28%"
"08/15/2023","158.73","158.74","159.36","158.51","","0.01%"
"08/14/2023","158.71","158.70","158.87","158.18","","0.04%"
"08/11/2023","158.64","158.95","159.26","158.60","","-0.16%"
"08/10/2023","158.90","157.74","159.23","157.63","","0.76%"
"08/09/2023","157.70","157.09","157.91","156.87","","0.41%"
"08/08/2023","157.06","156.80","157.77","156.32","","0.17%"
"08/07/2023","156.80","156.13","156.90","155.79","","0.47%"
"08/04/2023","156.07","156.07","156.66","155.88","","0.04%"
"08/03/2023","156.00","156.76","157.26","155.51","","-0.47%"
"08/02/2023","156.73","157.43","157.54","156.24","","-0.43%"
"08/01/2023","157.41","156.46","157.52","156.38","","0.61%"
"07/31/2023","156.45","155.60","157.31","155.09","","0.62%"
"07/28/2023","155.48","153.10","155.64","151.40","","1.61%"
"07/27/2023","153.01","155.38","156.27","152.18","","-1.53%"
"07/26/2023","155.39","155.77","156.02","155.13","","-0.19%"
"07/25/2023","155.69","156.52","156.91","155.60","","-0.49%"
"07/24/2023","156.46","157.79","157.81","156.23","","-0.77%"
"07/21/2023","157.68","155.91","158.07","155.58","","1.16%"
"07/20/2023","155.87","156.45","156.63","155.85","","-0.34%"
"07/19/2023","156.40","155.85","157.23","155.82","","0.37%"
"07/18/2023","155.83","155.88","156.16","154.86","","-0.03%"
"07/17/2023","155.87","155.88","156.36","155.06","","0.08%"
"07/14/2023","155.75","154.93","156.16","154.15","","0.54%"
"07/13/2023","154.92","154.17","155.18","153.86","","0.52%"
"07/12/2023","154.12","154.52","154.57","153.46","","-0.24%"
"07/11/2023","154.49","155.45","155.68","154.16","","-0.60%"
"07/10/2023","155.43","155.88","156.69","155.30","","-0.24%"
"07/07/2023","155.81","156.86","156.96","155.35","","-0.66%"
"07/06/2023","156.84","157.01","157.08","155.82","","-0.08%"
"07/05/2023","156.97","157.18","157.74","156.76","","-0.10%"
"07/04/2023","157.12","157.88","157.94","157.13","","-0.44%"
"07/03/2023","157.82","157.48","158.01","157.24","","0.24%"
"06/30/2023","157.45","157.28","157.91","156.68","","0.11%"
"06/29/2023","157.28","157.66","157.96","157.23","","-0.22%"
"06/28/2023","157.63","157.92","158.05","157.21","","-0.16%"
"06/27/2023","157.89","156.57","158.01","156.38","","0.91%"
"06/26/2023","156.47","156.58","156.76","155.74","","0.01%"
"06/23/2023","156.45","156.82","156.86","155.04","","-0.22%"
"06/22/2023","156.79","155.88","156.97","155.61","","0.61%"
"06/21/2023","155.84","154.45","155.94","154.29","","0.95%"
"06/20/2023","154.38","155.10","155.43","154.04","","-0.44%"
"06/19/2023","155.06","155.07","155.35","154.64","","-0.03%"
"06/16/2023","155.11","153.55","155.32","153.07","","1.03%"
"06/15/2023","153.53","151.73","153.71","151.57","","1.19%"
"06/14/2023","151.73","151.34","151.80","150.90","","0.29%"
"06/13/2023","151.29","150.15","151.41","150.03","","0.75%"
"06/12/2023","150.17","149.82","150.38","149.65","","0.28%"
"06/09/2023","149.75","149.79","150.47","149.63","","-0.01%"
"06/08/2023","149.76","149.92","150.09","149.57","","-0.08%"
"06/07/2023","149.88","149.30","150.05","148.62","","0.38%"
"06/06/2023","149.31","149.52","149.73","148.81","","-0.11%"
"06/05/2023","149.48","149.92","150.23","149.22","","-0.23%"
"06/02/2023","149.82","149.38","149.99","149.10","","0.32%"
"06/01/2023","149.34","148.96","149.71","148.62","","0.28%"
"05/31/2023","148.93","150.08","150.13","148.57","","-0.74%"
"05/30/2023","150.04","150.38","150.66","149.72","","-0.20%"
"05/29/2023","150.34","150.88","151.09","150.08","","-0.31%"
"05/26/2023","150.80","150.15","150.98","149.79","","0.46%"
"05/25/2023","150.11","149.93","150.33","149.29","","0.15%"
"05/24/2023","149.89","149.29","149.96","148.83","","0.43%"
"05/23/2023","149.25","149.88","150.07","149.09","","-0.38%"
"05/22/2023","149.82","149.13","149.96","148.82","","0.54%"
"05/19/2023","149.01","149.42","149.83","148.70","","-0.25%"
"05/18/2023","149.38","149.25","149.48","148.75","","0.11%"
"05/17/2023","149.22","148.14","149.29","148.07","","0.75%"
"05/16/2023","148.11","148.01","148.52","147.59","","0.10%"
"05/15/2023","147.96","147.35","148.28","147.22","","0.50%"
"05/12/2023","147.22","146.86","147.50","146.65","","0.25%"
"05/11/2023","146.85","147.55","147.60","146.12","","-0.45%"
"05/10/2023","147.51","148.23","148.70","147.03","","-0.46%"
"05/09/2023","148.19","148.68","148.71","147.88","","-0.30%"
"05/08/2023","148.64","148.77","149.28","148.44","","0.05%"
"05/05/2023","148.56","147.88","148.74","147.68","","0.49%"
"05/04/2023","147.84","148.99","149.22","147.10","","-0.74%"
"05/03/2023","148.94","150.20","150.39","148.96","","-0.83%"
"05/02/2023","150.18","150.93","151.59","149.77","","-0.46%"
"05/01/2023","150.88","150.23","150.93","149.96","","0.47%"
"04/28/2023","150.18","147.75","150.56","146.93","","1.67%"
"04/27/2023","147.71","147.60","148.04","147.13","","0.10%"
"04/26/2023","147.56","146.72","147.93","146.44","","0.58%"
"04/25/2023","146.71","148.28","148.65","146.28","","-1.00%"
"04/24/2023","148.19","147.46","148.51","147.11","","0.54%"
"04/21/2023","147.39","147.26","147.60","146.38","","0.12%"
"04/20/2023","147.21","147.59","147.85","147.01","","-0.22%"
"04/19/2023","147.54","147.15","147.90","147.02","","0.29%"
"04/18/2023","147.11","146.91","147.41","146.71","","0.14%"
"04/17/2023","146.91","147.23","147.47","146.65","","-0.15%"
"04/14/2023","147.13","146.39","147.20","146.22","","0.53%"
"04/13/2023","146.36","146.35","147.07","146.07","","0.05%"
"04/12/2023","146.29","145.85","146.82","145.73","","0.30%"
"04/11/2023","145.85","145.12","145.99","144.87","","0.53%"
"04/10/2023","145.08","144.05","145.17","143.79","","0.76%"
"04/07/2023","143.98","143.93","144.30","143.48","","0.06%"
"04/06/2023","143.90","143.20","144.08","142.57","","0.47%"
"04/05/2023","143.22","144.26","144.54","142.74","","-0.70%"
"04/04/2023","144.23","144.32","145.46","143.95","","0.00%"
"04/03/2023","144.23","144.05","144.96","143.62","","0.21%"
"03/31/2023","143.93","144.68","145.69","143.88","","-0.46%"
"03/30/2023","144.60","144.08","145.13","143.13","","0.39%"
"03/29/2023","144.04","141.96","144.13","141.79","","1.50%"
"03/28/2023","141.91","142.06","142.18","141.03","","-0.08%"
"03/27/2023","142.03","140.73","142.26","140.55","","1.01%"
"03/24/2023","140.61","141.67","141.87","139.06","","-0.75%"
"03/23/2023","141.67","142.71","143.21","141.15","","-0.71%"
"03/22/2023","142.68","142.68","143.65","142.29","","0.01%"
"03/21/2023","142.67","140.81","142.80","140.40","","1.36%"
"03/20/2023","140.76","141.34","141.88","138.82","","0.14%"
"03/17/2023","140.57","141.87","142.21","140.14","","-0.87%"
"03/16/2023","141.81","141.12","142.07","139.12","","0.52%"
"03/15/2023","141.07","144.05","144.99","139.43","","-2.06%"
"03/14/2023","144.04","142.93","144.46","142.52","","0.80%"
"03/13/2023","142.89","143.67","144.43","141.33","","-0.54%"
"03/10/2023","143.66","144.07","145.35","143.33","","-0.26%"
"03/09/2023","144.04","144.84","144.88","143.60","","-0.53%"
"03/08/2023","144.81","144.69","145.26","144.21","","0.11%"
"03/07/2023","144.65","145.18","145.46","144.54","","-0.32%"
"03/06/2023","145.12","144.49","145.41","144.11","","0.46%"
"03/03/2023","144.45","144.96","145.10","144.26","","-0.32%"
"03/02/2023","144.91","145.27","145.63","144.76","","-0.23%"
"03/01/2023","145.25","144.10","145.38","143.95","","0.83%"
"02/28/2023","144.05","144.46","145.51","143.87","","-0.29%"
"02/27/2023","144.47","143.87","144.61","143.51","","0.39%"
"02/24/2023","143.91","142.76","144.04","142.15","","0.84%"
"02/23/2023","142.71","143.05","143.55","142.54","","-0.21%"
"02/22/2023","143.01","143.73","143.87","142.99","","-0.49%"
"02/21/2023","143.72","143.43","144.18","143.15","","0.24%"
"02/20/2023","143.38","143.49","143.67","143.02","","-0.06%"
"02/17/2023","143.46","142.92","143.71","142.91","","0.40%"
"02/16/2023","142.89","143.40","143.66","142.84","","-0.33%"
"02/15/2023","143.37","142.94","143.46","142.34","","0.34%"
"02/14/2023","142.89","141.98","142.99","141.50","","0.66%"
"02/13/2023","141.95","140.35","142.42","140.26","","1.17%"
"02/10/2023","140.31","141.27","141.52","139.54","","-0.66%"
"02/09/2023","141.24","140.73","141.35","140.59","","0.40%"
"02/08/2023","140.68","140.59","141.07","140.29","","0.08%"
"02/07/2023","140.57","142.31","142.38","140.24","","-1.24%"
"02/06/2023","142.33","141.55","142.99","141.51","","0.54%"
"02/03/2023","141.57","140.36","142.39","139.48","","0.86%"
"02/02/2023","140.36","141.71","142.01","140.05","","-0.93%"
"02/01/2023","141.68","141.35","141.88","140.88","","0.27%"
"01/31/2023","141.30","141.54","141.64","140.74","","-0.11%"
"01/30/2023","141.45","141.23","142.01","140.54","","0.24%"
"01/27/2023","141.11","141.83","141.87","140.80","","-0.48%"
"01/26/2023","141.79","141.48","141.94","140.85","","0.25%"
"01/25/2023","141.44","141.71","142.32","140.74","","-0.11%"
"01/24/2023","141.60","142.04","142.23","141.24","","-0.28%"
"01/23/2023","142.00","140.73","142.11","140.46","","0.97%"
"01/20/2023","140.64","139.08","141.29","139.04","","1.15%"
"01/19/2023","139.04","139.15","139.46","137.90","","-0.04%"
"01/18/2023","139.09","138.26","141.71","138.20","","0.62%"
"01/17/2023","138.23","139.12","139.65","138.18","","-0.58%"
"01/16/2023","139.03","138.45","139.35","138.22","","0.40%"
"01/13/2023","138.47","140.24","140.42","137.99","","-1.25%"
"01/12/2023","140.22","142.51","142.57","139.99","","-1.58%"
"01/11/2023","142.47","142.00","142.88","141.82","","0.36%"
"01/10/2023","141.96","141.45","142.08","141.09","","0.34%"
"01/09/2023","141.48","140.45","141.93","140.16","","0.64%"
"01/06/2023","140.58","140.37","141.47","140.21","","0.17%"
"01/05/2023","140.34","140.60","141.38","139.95","","-0.16%"
"01/04/2023","140.57","138.20","140.79","137.85","","1.71%"
"01/03/2023","138.21","139.42","140.04","137.38","","-0.84%"
"01/02/2023","139.38","140.35","140.35","139.25","","-0.66%"
"12/30/2022","140.31","141.84","141.90","139.96","","-1.05%"
"12/29/2022","141.80","142.71","142.71","141.55","","-0.60%"
"12/28/2022","142.65","142.05","142.96","141.88","","0.46%"
"12/27/2022","142.00","141.35","142.29","141.13","","0.50%"
"12/26/2022","141.30","140.92","141.54","140.32","","0.26%"
"12/23/2022","140.94","140.22","141.29","140.07","","0.54%"
"12/22/2022","140.18","140.52","140.70","139.95","","-0.20%"
"12/21/2022","140.46","139.93","140.81","139.65","","0.41%"
"12/20/2022","139.88","145.21","145.85","138.78","","-3.64%"
"12/19/2022","145.16","144.00","145.54","143.74","","0.35%"
"12/16/2022","144.65","146.40","146.61","144.59","","-1.18%"
"12/15/2022","146.38","144.73","146.77","144.29","","1.15%"
"12/14/2022","144.71","144.16","144.91","143.51","","0.42%"
"12/13/2022","144.11","145.07","145.77","143.51","","-0.63%"
"12/12/2022","145.02","143.79","145.14","143.70","","0.85%"
"12/09/2022","143.80","144.30","144.48","142.74","","-0.31%"
"12/08/2022","144.25","143.54","144.41","143.21","","0.52%"
"12/07/2022","143.50","143.49","144.65","143.15","","0.01%"
"12/06/2022","143.48","143.45","144.07","143.09","","0.02%"
"12/05/2022","143.45","141.82","143.66","141.32","","1.36%"
"12/02/2022","141.53","142.38","142.49","140.62","","-0.58%"
"12/01/2022","142.36","143.66","143.79","141.90","","-0.88%"
"11/30/2022","143.62","143.26","144.95","143.16","","0.29%"
"11/29/2022","143.21","143.68","144.05","142.99","","-0.29%"
"11/28/2022","143.62","144.43","145.04","143.02","","-0.67%"
"11/25/2022","144.59","144.29","145.18","144.10","","0.22%"
"11/24/2022","144.27","145.16","145.23","143.64","","-0.57%"
"11/23/2022","145.10","145.55","146.17","144.61","","-0.28%"
"11/22/2022","145.51","145.60","145.72","144.87","","-0.03%"
"11/21/2022","145.55","144.83","145.67","144.30","","0.45%"
"11/18/2022","144.90","145.27","145.57","144.54","","-0.23%"
"11/17/2022","145.23","145.07","145.50","144.42","","0.14%"
"11/16/2022","145.02","144.13","145.57","143.54","","0.64%"
"11/15/2022","144.10","144.43","145.38","143.34","","-0.23%"
"11/14/2022","144.43","143.45","145.30","143.37","","0.52%"
"11/11/2022","143.68","143.95","145.04","142.65","","-0.14%"
"11/10/2022","143.88","146.64","146.79","143.20","","-1.87%"
"11/09/2022","146.62","146.76","147.15","146.30","","-0.06%"
"11/08/2022","146.71","146.95","147.01","145.96","","-0.13%"
"11/07/2022","146.90","145.29","147.04","145.29","","0.62%"
"11/04/2022","146.00","144.57","146.18","144.21","","0.98%"
"11/03/2022","144.58","145.24","145.38","144.02","","-0.42%"
"11/02/2022","145.19","146.40","146.54","144.87","","-0.81%"
"11/01/2022","146.38","146.96","147.14","145.95","","-0.40%"
"10/31/2022","146.97","146.68","147.79","146.65","","0.05%"
"10/28/2022","146.90","145.76","147.43","145.63","","0.82%"
"10/27/2022","145.71","147.52","147.71","145.54","","-1.20%"
"10/26/2022","147.48","147.43","147.74","146.93","","0.06%"
"10/25/2022","147.39","147.10","147.51","146.59","","0.21%"
"10/24/2022","147.08","145.70","147.41","143.80","","1.04%"
"10/21/2022","145.57","146.92","148.43","144.15","","-0.89%"
"10/20/2022","146.88","146.49","147.35","146.23","","0.29%"
"10/19/2022","146.46","147.09","147.28","146.05","","-0.43%"
"10/18/2022","147.09","146.63","147.22","146.21","","0.32%"
"10/17/2022","146.62","144.30","146.74","144.28","","1.43%"
"10/14/2022","144.56","143.91","144.88","143.46","","0.45%"
"10/13/2022","143.91","142.54","144.13","141.73","","0.95%"
"10/12/2022","142.56","141.56","142.68","141.42","","0.73%"
"10/11/2022","141.53","141.38","142.23","140.98","","0.13%"
"10/10/2022","141.35","141.62","141.84","140.89","","-0.16%"
"10/07/2022","141.57","142.09","142.24","141.18","","-0.37%"
"10/06/2022","142.10","142.90","143.49","141.94","","-0.57%"
"10/05/2022","142.92","143.92","144.10","142.43","","-0.65%"
"10/04/2022","143.85","142.04","144.11","141.90","","1.31%"
"10/03/2022","141.99","141.66","142.49","141.35","","0.11%"
"09/30/2022","141.84","141.82","142.31","140.76","","0.04%"
"09/29/2022","141.78","140.35","141.82","139.39","","1.03%"
"09/28/2022","140.33","138.90","140.43","138.03","","1.07%"
"09/27/2022","138.85","139.10","139.57","138.59","","-0.14%"
"09/26/2022","139.04","138.98","139.55","137.57","","0.12%"
"09/23/2022","138.88","140.05","140.28","138.65","","-0.77%"
"09/22/2022","139.96","141.70","143.73","138.68","","-1.18%"
"09/21/2022","141.63","143.34","143.59","141.59","","-1.15%"
"09/20/2022","143.28","143.55","144.05","143.01","","-0.15%"
"09/19/2022","143.50","143.21","143.63","142.77","","0.26%"
"09/16/2022","143.13","143.57","143.57","142.49","","-0.26%"
"09/15/2022","143.50","142.87","143.71","142.54","","0.43%"
"09/14/2022","142.89","144.16","144.51","142.27","","-0.83%"
"09/13/2022","144.09","144.55","145.06","143.38","","-0.30%"
"09/12/2022","144.52","143.68","145.66","143.37","","1.01%"
"09/09/2022","143.08","144.08","144.74","142.63","","-0.66%"
"09/08/2022","144.03","143.75","144.32","143.16","","0.22%"
"09/07/2022","143.72","141.43","144.04","141.37","","1.64%"
"09/06/2022","141.40","139.60","141.78","139.56","","1.32%"
"09/05/2022","139.56","139.51","139.66","138.67","","0.04%"
"09/02/2022","139.51","139.44","140.79","139.24","","0.07%"
"09/01/2022","139.41","139.73","140.02","138.91","","-0.24%"
"08/31/2022","139.75","139.00","139.79","138.23","","0.57%"
"08/30/2022","138.96","138.65","139.24","138.24","","0.25%"
"08/29/2022","138.62","137.30","139.00","137.01","","1.20%"
"08/26/2022","136.98","136.18","138.01","136.07","","0.62%"
"08/25/2022","136.13","136.67","137.01","135.99","","-0.36%"
"08/24/2022","136.62","136.37","136.82","135.50","","0.21%"
"08/23/2022","136.33","136.71","137.18","135.71","","-0.24%"
"08/22/2022","136.66","137.37","137.97","136.38","","-0.54%"
"08/19/2022","137.40","137.12","137.99","136.93","","0.23%"
"08/18/2022","137.08","137.46","137.68","136.54","","-0.26%"
"08/17/2022","137.44","136.54","137.92","136.25","","0.70%"
"08/16/2022","136.49","135.46","136.96","134.93","","0.77%"
"08/15/2022","135.45","137.01","137.09","135.27","","-1.07%"
"08/12/2022","136.92","137.22","137.74","136.85","","-0.22%"
"08/11/2022","137.22","136.88","137.41","136.29","","0.29%"
"08/10/2022","136.82","138.04","138.96","136.57","","-0.84%"
"08/09/2022","137.98","137.69","138.33","137.24","","0.25%"
"08/08/2022","137.63","137.40","137.95","137.04","","0.16%"
"08/05/2022","137.41","136.16","137.79","135.79","","0.93%"
"08/04/2022","136.15","136.07","136.95","135.63","","0.09%"
"08/03/2022","136.03","135.39","136.46","134.82","","0.48%"
"08/02/2022","135.38","135.08","135.43","133.40","","0.24%"
"08/01/2022","135.05","136.15","136.36","134.98","","-0.76%"
"07/29/2022","136.09","136.93","137.34","135.52","","-0.56%"
"07/28/2022","136.85","139.27","139.40","136.33","","-1.77%"
"07/27/2022","139.31","138.52","139.54","138.42","","0.61%"
"07/26/2022","138.47","139.73","139.87","138.12","","-0.86%"
"07/25/2022","139.67","138.95","140.09","138.71","","0.55%"
"07/22/2022","138.91","140.54","140.71","138.76","","-1.13%"
"07/21/2022","140.50","140.68","142.35","140.14","","-0.11%"
"07/20/2022","140.65","141.32","141.95","140.41","","-0.45%"
"07/19/2022","141.28","140.10","141.48","139.68","","0.85%"
"07/18/2022","140.09","139.73","140.83","139.37","","0.25%"
"07/15/2022","139.74","139.21","139.90","138.71","","0.45%"
"07/14/2022","139.12","138.27","139.79","137.97","","0.64%"
"07/13/2022","138.24","137.40","138.84","137.11","","0.63%"
"07/12/2022","137.38","137.99","138.10","137.00","","-0.42%"
"07/11/2022","137.96","138.46","139.18","137.87","","-0.44%"
"07/08/2022","138.57","138.21","138.74","136.85","","0.31%"
"07/07/2022","138.14","138.43","139.09","137.97","","-0.17%"
"07/06/2022","138.37","139.52","139.55","137.23","","-0.80%"
"07/05/2022","139.48","141.39","142.40","138.93","","-1.36%"
"07/04/2022","141.40","141.13","141.69","140.60","","0.30%"
