"Date","Price","Open","High","Low","Vol.","Change %"
"04/24/2024","1.8641","1.8588","1.8648","1.8570","","0.32%"
"04/23/2024","1.8582","1.8573","1.8599","1.8549","","0.06%"
"04/22/2024","1.8570","1.8544","1.8578","1.8524","","0.17%"
"04/19/2024","1.8538","1.8513","1.8549","1.8347","","0.17%"
"04/18/2024","1.8507","1.8453","1.8519","1.8431","","0.31%"
"04/17/2024","1.8450","1.8492","1.8505","1.8427","","-0.19%"
"04/16/2024","1.8486","1.8474","1.8520","1.8401","","0.11%"
"04/15/2024","1.8466","1.8320","1.8500","1.8308","","0.70%"
"04/12/2024","1.8337","1.8393","1.8399","1.8269","","-0.29%"
"04/11/2024","1.8390","1.8369","1.8398","1.8312","","0.15%"
"04/10/2024","1.8362","1.8240","1.8376","1.8225","","0.66%"
"04/09/2024","1.8241","1.8227","1.8262","1.8216","","0.10%"
"04/08/2024","1.8223","1.8190","1.8245","1.8190","","0.18%"
"04/05/2024","1.8190","1.8155","1.8211","1.8075","","0.24%"
"04/04/2024","1.8147","1.8166","1.8202","1.8127","","-0.08%"
"04/03/2024","1.8161","1.8183","1.8198","1.8151","","-0.08%"
"04/02/2024","1.8176","1.8186","1.8212","1.8166","","-0.01%"
"04/01/2024","1.8178","1.8151","1.8202","1.8139","","0.14%"
"03/29/2024","1.8152","1.8155","1.8173","1.8130","","0.02%"
"03/28/2024","1.8148","1.8161","1.8182","1.8128","","-0.04%"
"03/27/2024","1.8155","1.8189","1.8238","1.8120","","-0.15%"
"03/26/2024","1.8182","1.8152","1.8195","1.8127","","0.18%"
"03/25/2024","1.8149","1.8118","1.8170","1.8069","","0.19%"
"03/22/2024","1.8114","1.8226","1.8246","1.8075","","-0.56%"
"03/21/2024","1.8216","1.8180","1.8246","1.8094","","0.24%"
"03/20/2024","1.8172","1.8171","1.8259","1.8116","","0.06%"
"03/19/2024","1.8161","1.7987","1.8182","1.7970","","1.00%"
"03/18/2024","1.7981","1.7976","1.8018","1.7961","","0.02%"
"03/15/2024","1.7977","1.7883","1.8003","1.7859","","0.57%"
"03/14/2024","1.7875","1.7836","1.7890","1.7790","","0.24%"
"03/13/2024","1.7832","1.7840","1.7875","1.7780","","-0.02%"
"03/12/2024","1.7836","1.7762","1.7897","1.7721","","0.43%"
"03/11/2024","1.7759","1.7773","1.7789","1.7696","","-0.04%"
"03/08/2024","1.7766","1.7903","1.7907","1.7710","","-0.72%"
"03/07/2024","1.7895","1.8037","1.8043","1.7842","","-0.77%"
"03/06/2024","1.8033","1.8101","1.8111","1.8004","","-0.36%"
"03/05/2024","1.8099","1.8154","1.8167","1.8060","","-0.29%"
"03/04/2024","1.8152","1.8118","1.8170","1.8086","","0.19%"
"03/01/2024","1.8118","1.8089","1.8189","1.8086","","0.17%"
"02/29/2024","1.8087","1.8171","1.8175","1.7998","","-0.43%"
"02/28/2024","1.8166","1.8154","1.8202","1.8137","","0.10%"
"02/27/2024","1.8147","1.8185","1.8189","1.8108","","-0.17%"
"02/26/2024","1.8178","1.8154","1.8203","1.8132","","0.15%"
"02/23/2024","1.8151","1.8172","1.8191","1.8132","","-0.09%"
"02/22/2024","1.8167","1.8124","1.8182","1.8095","","0.26%"
"02/21/2024","1.8119","1.8096","1.8139","1.8073","","0.14%"
"02/20/2024","1.8093","1.8081","1.8134","1.8051","","0.08%"
"02/19/2024","1.8078","1.8080","1.8097","1.8053","","-0.08%"
"02/16/2024","1.8093","1.8065","1.8149","1.8048","","0.17%"
"02/15/2024","1.8062","1.8132","1.8137","1.8009","","-0.38%"
"02/14/2024","1.8130","1.8147","1.8158","1.8096","","-0.08%"
"02/13/2024","1.8145","1.7998","1.8161","1.7984","","0.82%"
"02/12/2024","1.7997","1.7981","1.8017","1.7938","","0.06%"
"02/09/2024","1.7986","1.7996","1.8020","1.7949","","-0.03%"
"02/08/2024","1.7992","1.7858","1.8016","1.7825","","0.76%"
"02/07/2024","1.7856","1.7810","1.7871","1.7786","","0.26%"
"02/06/2024","1.7809","1.7906","1.7921","1.7800","","-0.53%"
"02/05/2024","1.7904","1.7873","1.7931","1.7855","","0.17%"
"02/02/2024","1.7874","1.7653","1.7900","1.7632","","1.27%"
"02/01/2024","1.7649","1.7677","1.7732","1.7585","","-0.15%"
"01/31/2024","1.7676","1.7757","1.7810","1.7589","","-0.44%"
"01/30/2024","1.7755","1.7743","1.7800","1.7700","","0.09%"
"01/29/2024","1.7739","1.7819","1.7842","1.7710","","-0.48%"
"01/26/2024","1.7824","1.7750","1.7834","1.7735","","0.44%"
"01/25/2024","1.7746","1.7744","1.7799","1.7696","","0.03%"
"01/24/2024","1.7740","1.7841","1.7847","1.7652","","-0.56%"
"01/23/2024","1.7840","1.7822","1.7886","1.7694","","0.11%"
"01/22/2024","1.7820","1.7843","1.7846","1.7759","","-0.02%"
"01/19/2024","1.7824","1.7810","1.7901","1.7787","","0.07%"
"01/18/2024","1.7812","1.7810","1.7831","1.7758","","0.02%"
"01/17/2024","1.7808","1.7716","1.7859","1.7701","","0.54%"
"01/16/2024","1.7712","1.7596","1.7734","1.7576","","0.68%"
"01/15/2024","1.7592","1.7489","1.7617","1.7483","","0.61%"
"01/12/2024","1.7486","1.7490","1.7557","1.7430","","-0.01%"
"01/11/2024","1.7488","1.7554","1.7621","1.7487","","-0.38%"
"01/10/2024","1.7554","1.7383","1.7568","1.7361","","1.00%"
"01/09/2024","1.7381","1.7371","1.7406","1.7266","","0.10%"
"01/08/2024","1.7364","1.7395","1.7434","1.7299","","-0.16%"
"01/05/2024","1.7392","1.7373","1.7540","1.7304","","0.12%"
"01/04/2024","1.7371","1.7205","1.7399","1.7145","","0.98%"
"01/03/2024","1.7202","1.7052","1.7257","1.7026","","0.90%"
"01/02/2024","1.7049","1.6924","1.7070","1.6916","","0.75%"
"01/01/2024","1.6922","1.6947","1.6966","1.6918","","-0.14%"
"12/29/2023","1.6945","1.7001","1.7056","1.6919","","-0.31%"
"12/28/2023","1.6998","1.7034","1.7034","1.6865","","-0.20%"
"12/27/2023","1.7032","1.7121","1.7172","1.6998","","-0.51%"
"12/26/2023","1.7120","1.7117","1.7149","1.7084","","0.04%"
"12/25/2023","1.7114","1.7118","1.7141","1.7089","","0.01%"
"12/22/2023","1.7113","1.7077","1.7162","1.7048","","0.23%"
"12/21/2023","1.7074","1.7263","1.7264","1.7066","","-1.05%"
"12/20/2023","1.7256","1.7306","1.7341","1.7220","","-0.28%"
"12/19/2023","1.7304","1.7169","1.7428","1.7112","","0.80%"
"12/18/2023","1.7166","1.7120","1.7221","1.7114","","0.27%"
"12/15/2023","1.7120","1.7028","1.7141","1.6993","","0.54%"
"12/14/2023","1.7028","1.7142","1.7144","1.6925","","-0.65%"
"12/13/2023","1.7140","1.7440","1.7509","1.7112","","-1.70%"
"12/12/2023","1.7436","1.7536","1.7541","1.7363","","-0.54%"
"12/11/2023","1.7531","1.7363","1.7578","1.7356","","0.93%"
"12/08/2023","1.7370","1.7291","1.7401","1.7098","","0.48%"
"12/07/2023","1.7287","1.7678","1.7678","1.7003","","-2.20%"
"12/06/2023","1.7675","1.7660","1.7702","1.7629","","0.11%"
"12/05/2023","1.7656","1.7645","1.7685","1.7584","","0.08%"
"12/04/2023","1.7642","1.7622","1.7684","1.7559","","0.06%"
"12/01/2023","1.7631","1.7773","1.7801","1.7614","","-0.77%"
"11/30/2023","1.7767","1.7665","1.7809","1.7617","","0.59%"
"11/29/2023","1.7663","1.7695","1.7748","1.7597","","-0.17%"
"11/28/2023","1.7693","1.7842","1.7865","1.7674","","-0.82%"
"11/27/2023","1.7839","1.7932","1.7959","1.7823","","-0.50%"
"11/24/2023","1.7929","1.7948","1.7967","1.7897","","-0.07%"
"11/23/2023","1.7941","1.7949","1.7972","1.7864","","-0.01%"
"11/22/2023","1.7942","1.7808","1.7976","1.7761","","0.80%"
"11/21/2023","1.7800","1.7808","1.7843","1.7656","","-0.03%"
"11/20/2023","1.7805","1.7976","1.8018","1.7764","","-0.93%"
"11/17/2023","1.7972","1.8122","1.8128","1.7919","","-0.82%"
"11/16/2023","1.8121","1.8195","1.8204","1.8056","","-0.40%"
"11/15/2023","1.8193","1.8121","1.8211","1.8055","","0.39%"
"11/14/2023","1.8122","1.8234","1.8254","1.8103","","-0.57%"
"11/13/2023","1.8225","1.8186","1.8249","1.8159","","0.23%"
"11/10/2023","1.8183","1.8165","1.8205","1.8130","","0.11%"
"11/09/2023","1.8163","1.8143","1.8178","1.8104","","0.13%"
"11/08/2023","1.8140","1.8064","1.8153","1.8060","","0.44%"
"11/07/2023","1.8061","1.8033","1.8103","1.8015","","0.17%"
"11/06/2023","1.8030","1.7965","1.8035","1.7948","","0.38%"
"11/03/2023","1.7962","1.8071","1.8082","1.7931","","-0.55%"
"11/02/2023","1.8062","1.8130","1.8132","1.8009","","-0.34%"
"11/01/2023","1.8123","1.8217","1.8218","1.8094","","-0.45%"
"10/31/2023","1.8205","1.7909","1.8223","1.7900","","1.66%"
"10/30/2023","1.7908","1.7958","1.8009","1.7867","","-0.31%"
"10/27/2023","1.7964","1.8063","1.8070","1.7948","","-0.55%"
"10/26/2023","1.8063","1.8066","1.8118","1.8008","","-0.02%"
"10/25/2023","1.8066","1.8059","1.8080","1.8015","","0.05%"
"10/24/2023","1.8057","1.8017","1.8063","1.7986","","0.27%"
"10/23/2023","1.8009","1.8013","1.8044","1.7997","","-0.04%"
"10/20/2023","1.8016","1.8026","1.8060","1.8006","","-0.03%"
"10/19/2023","1.8021","1.8000","1.8046","1.7968","","0.14%"
"10/18/2023","1.7995","1.7996","1.8010","1.7961","","0.02%"
"10/17/2023","1.7992","1.7970","1.8008","1.7928","","0.13%"
"10/16/2023","1.7969","1.7949","1.7998","1.7933","","0.10%"
"10/13/2023","1.7951","1.7984","1.8003","1.7947","","-0.18%"
"10/12/2023","1.7983","1.7936","1.7997","1.7905","","0.28%"
"10/11/2023","1.7933","1.7876","1.7966","1.7836","","0.36%"
"10/10/2023","1.7869","1.7832","1.7917","1.7794","","0.24%"
"10/09/2023","1.7826","1.7934","1.7955","1.7818","","-0.76%"
"10/06/2023","1.7962","1.7848","1.7973","1.7825","","0.66%"
"10/05/2023","1.7844","1.7912","1.7915","1.7808","","-0.36%"
"10/04/2023","1.7909","1.7907","1.7946","1.7862","","0.02%"
"10/03/2023","1.7905","1.8015","1.8056","1.7723","","-0.58%"
"10/02/2023","1.8010","1.8002","1.8041","1.7979","","0.14%"
"09/29/2023","1.7985","1.7953","1.8005","1.7880","","0.21%"
"09/28/2023","1.7948","1.7983","1.7984","1.7930","","-0.16%"
"09/27/2023","1.7977","1.7904","1.7996","1.7876","","0.45%"
"09/26/2023","1.7897","1.7912","1.7930","1.7869","","-0.06%"
"09/25/2023","1.7907","1.7881","1.7921","1.7839","","0.15%"
"09/22/2023","1.7880","1.7753","1.7917","1.7746","","0.74%"
"09/21/2023","1.7748","1.7888","1.7903","1.7722","","-0.77%"
"09/20/2023","1.7886","1.7745","1.7892","1.7726","","0.79%"
"09/19/2023","1.7746","1.7721","1.7766","1.7716","","0.19%"
"09/18/2023","1.7713","1.7782","1.7799","1.7708","","-0.43%"
"09/15/2023","1.7790","1.7763","1.7810","1.7737","","0.19%"
"09/14/2023","1.7757","1.7780","1.7780","1.7702","","-0.10%"
"09/13/2023","1.7775","1.7749","1.7806","1.7743","","0.15%"
"09/12/2023","1.7748","1.7680","1.7768","1.7661","","0.41%"
"09/11/2023","1.7676","1.7706","1.7738","1.7602","","-0.67%"
"09/08/2023","1.7796","1.7714","1.7810","1.7628","","0.47%"
"09/07/2023","1.7712","1.7742","1.7772","1.7678","","-0.13%"
"09/06/2023","1.7735","1.7790","1.7794","1.7696","","-0.29%"
"09/05/2023","1.7786","1.7707","1.7800","1.7693","","0.46%"
"09/04/2023","1.7704","1.7679","1.7715","1.7653","","0.13%"
"09/01/2023","1.7681","1.7596","1.7694","1.7475","","0.49%"
"08/31/2023","1.7594","1.7700","1.7703","1.7573","","-0.59%"
"08/30/2023","1.7699","1.7661","1.7714","1.7622","","0.25%"
"08/29/2023","1.7654","1.7737","1.7800","1.7636","","-0.42%"
"08/28/2023","1.7729","1.7714","1.7760","1.7705","","0.14%"
"08/25/2023","1.7705","1.7657","1.7736","1.7639","","0.29%"
"08/24/2023","1.7654","1.7551","1.7674","1.7522","","0.61%"
"08/23/2023","1.7547","1.7568","1.7613","1.7513","","-0.10%"
"08/22/2023","1.7565","1.7593","1.7615","1.7536","","-0.14%"
"08/21/2023","1.7590","1.7475","1.7615","1.7446","","0.67%"
"08/18/2023","1.7473","1.7543","1.7547","1.7426","","-0.37%"
"08/17/2023","1.7538","1.7586","1.7643","1.7519","","-0.23%"
"08/16/2023","1.7578","1.7491","1.7588","1.7430","","0.55%"
"08/15/2023","1.7482","1.7500","1.7505","1.7429","","-0.08%"
"08/14/2023","1.7496","1.7490","1.7519","1.7430","","0.09%"
"08/11/2023","1.7481","1.7512","1.7533","1.7447","","-0.15%"
"08/10/2023","1.7507","1.7343","1.7524","1.7331","","0.98%"
"08/09/2023","1.7337","1.7300","1.7351","1.7264","","0.25%"
"08/08/2023","1.7294","1.7212","1.7323","1.7203","","0.50%"
"08/07/2023","1.7208","1.7147","1.7228","1.7113","","0.42%"
"08/04/2023","1.7136","1.7228","1.7266","1.7114","","-0.51%"
"08/03/2023","1.7223","1.7324","1.7404","1.7162","","-0.57%"
"08/02/2023","1.7322","1.7407","1.7409","1.7225","","-0.48%"
"08/01/2023","1.7405","1.7303","1.7435","1.7292","","0.62%"
"07/31/2023","1.7298","1.7142","1.7338","1.7105","","0.83%"
"07/28/2023","1.7155","1.6975","1.7168","1.6776","","1.08%"
"07/27/2023","1.6972","1.7110","1.7196","1.6891","","-0.79%"
"07/26/2023","1.7107","1.7214","1.7248","1.7063","","-0.58%"
"07/25/2023","1.7207","1.7296","1.7314","1.7197","","-0.49%"
"07/24/2023","1.7291","1.7280","1.7308","1.7200","","0.00%"
"07/21/2023","1.7291","1.7067","1.7312","1.7026","","1.34%"
"07/20/2023","1.7063","1.7023","1.7122","1.6954","","0.25%"
"07/19/2023","1.7020","1.6918","1.7062","1.6909","","0.63%"
"07/18/2023","1.6914","1.6906","1.6962","1.6789","","0.07%"
"07/17/2023","1.6903","1.6905","1.6991","1.6817","","0.04%"
"07/14/2023","1.6897","1.6821","1.6936","1.6727","","0.45%"
"07/13/2023","1.6821","1.6894","1.6925","1.6810","","-0.42%"
"07/12/2023","1.6892","1.7036","1.7041","1.6844","","-0.84%"
"07/11/2023","1.7035","1.7123","1.7142","1.7010","","-0.51%"
"07/10/2023","1.7122","1.7212","1.7317","1.7112","","-0.43%"
"07/07/2023","1.7196","1.7408","1.7435","1.7193","","-1.20%"
"07/06/2023","1.7404","1.7555","1.7556","1.7387","","-0.85%"
"07/05/2023","1.7553","1.7624","1.7645","1.7514","","-0.36%"
"07/04/2023","1.7616","1.7659","1.7668","1.7589","","-0.20%"
"07/03/2023","1.7652","1.7585","1.7694","1.7567","","0.42%"
"06/30/2023","1.7578","1.7633","1.7673","1.7575","","-0.30%"
"06/29/2023","1.7631","1.7612","1.7653","1.7566","","0.12%"
"06/28/2023","1.7610","1.7564","1.7628","1.7524","","0.28%"
"06/27/2023","1.7561","1.7506","1.7585","1.7471","","0.33%"
"06/26/2023","1.7504","1.7511","1.7531","1.7427","","-0.11%"
"06/23/2023","1.7524","1.7460","1.7556","1.7395","","0.37%"
"06/22/2023","1.7459","1.7316","1.7478","1.7274","","0.84%"
"06/21/2023","1.7313","1.7252","1.7362","1.7230","","0.38%"
"06/20/2023","1.7247","1.7333","1.7367","1.7207","","-0.49%"
"06/19/2023","1.7332","1.7312","1.7343","1.7250","","0.12%"
"06/16/2023","1.7312","1.7128","1.7326","1.7064","","1.07%"
"06/15/2023","1.7129","1.7092","1.7233","1.7056","","0.23%"
"06/14/2023","1.7090","1.7049","1.7098","1.6988","","0.26%"
"06/13/2023","1.7045","1.6940","1.7062","1.6897","","0.66%"
"06/12/2023","1.6934","1.6909","1.6952","1.6866","","0.20%"
"06/09/2023","1.6900","1.6836","1.6946","1.6815","","0.42%"
"06/08/2023","1.6829","1.6983","1.6988","1.6822","","-0.88%"
"06/07/2023","1.6979","1.6923","1.7000","1.6849","","0.34%"
"06/06/2023","1.6921","1.6911","1.6959","1.6831","","0.08%"
"06/05/2023","1.6908","1.6988","1.7021","1.6863","","-0.43%"
"06/02/2023","1.6981","1.6869","1.7004","1.6838","","0.68%"
"06/01/2023","1.6866","1.6852","1.6971","1.6801","","0.10%"
"05/31/2023","1.6849","1.6906","1.6975","1.6839","","-0.30%"
"05/30/2023","1.6899","1.7001","1.7034","1.6882","","-0.56%"
"05/29/2023","1.6994","1.7038","1.7066","1.6960","","-0.20%"
"05/26/2023","1.7028","1.6925","1.7042","1.6877","","0.62%"
"05/25/2023","1.6923","1.6869","1.6951","1.6790","","0.33%"
"05/24/2023","1.6867","1.6731","1.6872","1.6698","","0.82%"
"05/23/2023","1.6729","1.6731","1.6765","1.6691","","0.01%"
"05/22/2023","1.6727","1.6649","1.6741","1.6585","","0.56%"
"05/19/2023","1.6634","1.6770","1.6770","1.6581","","-0.79%"
"05/18/2023","1.6767","1.6707","1.6772","1.6647","","0.37%"
"05/17/2023","1.6705","1.6573","1.6712","1.6562","","0.84%"
"05/16/2023","1.6566","1.6546","1.6612","1.6495","","0.18%"
"05/15/2023","1.6537","1.6497","1.6576","1.6492","","0.20%"
"05/12/2023","1.6504","1.6384","1.6517","1.6369","","0.73%"
"05/11/2023","1.6385","1.6400","1.6432","1.6296","","-0.05%"
"05/10/2023","1.6393","1.6466","1.6517","1.6357","","-0.40%"
"05/09/2023","1.6459","1.6519","1.6543","1.6409","","-0.34%"
"05/08/2023","1.6515","1.6496","1.6554","1.6463","","0.13%"
"05/05/2023","1.6493","1.6431","1.6522","1.6379","","0.41%"
"05/04/2023","1.6426","1.6471","1.6498","1.6334","","-0.23%"
"05/03/2023","1.6464","1.6700","1.6709","1.6469","","-1.37%"
"05/02/2023","1.6693","1.6811","1.6853","1.6671","","-0.67%"
"05/01/2023","1.6805","1.6673","1.6817","1.6660","","0.83%"
"04/28/2023","1.6666","1.6393","1.6695","1.6312","","1.70%"
"04/27/2023","1.6388","1.6350","1.6410","1.6293","","0.27%"
"04/26/2023","1.6344","1.6309","1.6380","1.6258","","0.25%"
"04/25/2023","1.6303","1.6379","1.6420","1.6257","","-0.43%"
"04/24/2023","1.6374","1.6342","1.6449","1.6317","","0.18%"
"04/21/2023","1.6344","1.6342","1.6392","1.6271","","0.04%"
"04/20/2023","1.6338","1.6372","1.6415","1.6321","","-0.18%"
"04/19/2023","1.6367","1.6335","1.6431","1.6314","","0.24%"
"04/18/2023","1.6327","1.6395","1.6430","1.6316","","-0.40%"
"04/17/2023","1.6392","1.6351","1.6409","1.6306","","0.32%"
"04/14/2023","1.6339","1.6230","1.6356","1.6180","","0.70%"
"04/13/2023","1.6225","1.6244","1.6300","1.6170","","-0.07%"
"04/12/2023","1.6236","1.6286","1.6332","1.6170","","-0.28%"
"04/11/2023","1.6281","1.6296","1.6312","1.6192","","-0.07%"
"04/10/2023","1.6292","1.6135","1.6322","1.6099","","1.00%"
"04/07/2023","1.6131","1.6102","1.6173","1.6076","","0.22%"
"04/06/2023","1.6096","1.6023","1.6114","1.5958","","0.48%"
"04/05/2023","1.6019","1.6040","1.6071","1.5955","","-0.09%"
"04/04/2023","1.6034","1.6108","1.6204","1.6003","","-0.43%"
"04/03/2023","1.6104","1.6181","1.6242","1.6074","","-0.30%"
"03/31/2023","1.6153","1.6159","1.6262","1.6143","","0.00%"
"03/30/2023","1.6153","1.6162","1.6198","1.6083","","-0.01%"
"03/29/2023","1.6154","1.5921","1.6165","1.5913","","1.49%"
"03/28/2023","1.5917","1.6006","1.6012","1.5872","","-0.52%"
"03/27/2023","1.6001","1.5854","1.6026","1.5849","","0.82%"
"03/24/2023","1.5871","1.5901","1.5918","1.5724","","-0.15%"
"03/23/2023","1.5895","1.5928","1.6008","1.5839","","-0.18%"
"03/22/2023","1.5923","1.6021","1.6100","1.5851","","-0.57%"
"03/21/2023","1.6014","1.5912","1.6039","1.5868","","0.67%"
"03/20/2023","1.5907","1.6051","1.6071","1.5782","","-0.35%"
"03/17/2023","1.5963","1.6187","1.6191","1.5943","","-1.36%"
"03/16/2023","1.6183","1.6089","1.6200","1.5909","","0.61%"
"03/15/2023","1.6085","1.6317","1.6378","1.5970","","-1.40%"
"03/14/2023","1.6314","1.6193","1.6379","1.6171","","0.80%"
"03/13/2023","1.6185","1.6467","1.6475","1.6084","","-1.71%"
"03/10/2023","1.6467","1.6598","1.6703","1.6385","","-0.78%"
"03/09/2023","1.6596","1.6759","1.6763","1.6569","","-0.96%"
"03/08/2023","1.6757","1.6721","1.6799","1.6671","","0.25%"
"03/07/2023","1.6715","1.6615","1.6729","1.6565","","0.63%"
"03/06/2023","1.6611","1.6629","1.6652","1.6552","","-0.06%"
"03/03/2023","1.6621","1.6608","1.6682","1.6568","","0.10%"
"03/02/2023","1.6605","1.6520","1.6632","1.6499","","0.53%"
"03/01/2023","1.6517","1.6482","1.6552","1.6404","","0.23%"
"02/28/2023","1.6479","1.6482","1.6580","1.6435","","0.01%"
"02/27/2023","1.6477","1.6461","1.6486","1.6401","","0.16%"
"02/24/2023","1.6450","1.6307","1.6474","1.6227","","0.93%"
"02/23/2023","1.6299","1.6283","1.6386","1.6265","","0.09%"
"02/22/2023","1.6284","1.6296","1.6302","1.6216","","-0.06%"
"02/21/2023","1.6294","1.6230","1.6334","1.6212","","0.44%"
"02/20/2023","1.6222","1.6210","1.6261","1.6193","","0.10%"
"02/17/2023","1.6206","1.6193","1.6315","1.6192","","0.09%"
"02/16/2023","1.6192","1.6208","1.6243","1.6150","","-0.07%"
"02/15/2023","1.6203","1.6055","1.6226","1.5997","","0.93%"
"02/14/2023","1.6053","1.6032","1.6085","1.5884","","0.15%"
"02/13/2023","1.6029","1.5924","1.6087","1.5912","","0.67%"
"02/10/2023","1.5923","1.5940","1.5979","1.5761","","-0.06%"
"02/09/2023","1.5933","1.5895","1.5962","1.5804","","0.25%"
"02/08/2023","1.5893","1.5816","1.5923","1.5774","","0.51%"
"02/07/2023","1.5813","1.6030","1.6039","1.5745","","-1.34%"
"02/06/2023","1.6028","1.6065","1.6121","1.5926","","0.51%"
"02/03/2023","1.5946","1.5682","1.5959","1.5622","","1.70%"
"02/02/2023","1.5680","1.5773","1.5775","1.5589","","-0.54%"
"02/01/2023","1.5765","1.5909","1.5957","1.5721","","-0.87%"
"01/31/2023","1.5904","1.6002","1.6013","1.5872","","-0.59%"
"01/30/2023","1.5999","1.5913","1.6021","1.5821","","0.44%"
"01/27/2023","1.5929","1.5989","1.5992","1.5878","","-0.33%"
"01/26/2023","1.5982","1.5898","1.6027","1.5830","","0.58%"
"01/25/2023","1.5890","1.5952","1.6015","1.5848","181.47K","-0.38%"
"01/24/2023","1.5950","1.6037","1.6058","1.5913","167.19K","-0.52%"
"01/23/2023","1.6034","1.5991","1.6065","1.5923","182.83K","0.23%"
"01/20/2023","1.5998","1.5809","1.6097","1.5797","212.88K","1.21%"
"01/19/2023","1.5806","1.5828","1.5836","1.5705","247.04K","-0.11%"
"01/18/2023","1.5823","1.5692","1.6095","1.5692","283.94K","0.82%"
"01/17/2023","1.5695","1.5745","1.5797","1.5684","229.17K","-0.26%"
"01/16/2023","1.5736","1.5726","1.5776","1.5655","176.88K","0.03%"
"01/13/2023","1.5731","1.5933","1.5957","1.5692","251.24K","-1.27%"
"01/12/2023","1.5934","1.6227","1.6230","1.5882","240.43K","-1.79%"
"01/11/2023","1.6225","1.6203","1.6282","1.6163","216.66K","0.18%"
"01/10/2023","1.6196","1.6049","1.6215","1.5987","231.63K","0.93%"
"01/09/2023","1.6046","1.6034","1.6106","1.5958","214.91K","-0.03%"
"01/06/2023","1.6051","1.6153","1.6286","1.5996","207.95K","-0.59%"
"01/05/2023","1.6146","1.6044","1.6235","1.5929","204.88K","0.67%"
"01/04/2023","1.6038","1.5827","1.6049","1.5697","207.02K","1.35%"
"01/03/2023","1.5824","1.5809","1.5876","1.5653","206.14K","0.22%"
"01/02/2023","1.5789","1.5847","1.5863","1.5781","43.47K","-0.32%"
"12/30/2022","1.5840","1.6068","1.6078","1.5805","178.73K","-1.38%"
"12/29/2022","1.6061","1.6248","1.6249","1.6040","160.40K","-1.10%"
"12/28/2022","1.6240","1.6115","1.6251","1.6101","141.20K","0.79%"
"12/27/2022","1.6113","1.6077","1.6126","1.6033","140.62K","0.27%"
"12/26/2022","1.6069","1.6039","1.6119","1.5982","34.00K","0.20%"
"12/23/2022","1.6037","1.5955","1.6080","1.5944","210.51K","0.60%"
"12/22/2022","1.5941","1.5986","1.6012","1.5882","220.85K","-0.25%"
"12/21/2022","1.5981","1.5946","1.6018","1.5887","237.12K","0.26%"
"12/20/2022","1.5940","1.6559","1.6647","1.5806","265.32K","-3.69%"
"12/19/2022","1.6551","1.6444","1.6602","1.6410","221.12K","0.21%"
"12/16/2022","1.6516","1.6628","1.6636","1.6473","200.74K","-0.64%"
"12/15/2022","1.6622","1.6422","1.6675","1.6390","214.13K","1.25%"
"12/14/2022","1.6417","1.6454","1.6487","1.6312","178.85K","-0.18%"
"12/13/2022","1.6447","1.6659","1.6686","1.6331","162.25K","-1.24%"
"12/12/2022","1.6654","1.6574","1.6678","1.6550","151.85K","0.53%"
"12/09/2022","1.6567","1.6608","1.6634","1.6462","178.98K","-0.22%"
"12/08/2022","1.6604","1.6617","1.6671","1.6545","181.61K","-0.05%"
"12/07/2022","1.6612","1.6616","1.6713","1.6551","203.68K","0.00%"
"12/06/2022","1.6612","1.6698","1.6750","1.6499","183.93K","-0.49%"
"12/05/2022","1.6694","1.6523","1.6717","1.6469","187.50K","1.26%"
"12/02/2022","1.6486","1.6675","1.6731","1.6445","187.05K","-1.13%"
"12/01/2022","1.6675","1.6967","1.6974","1.6664","207.23K","-1.67%"
"11/30/2022","1.6959","1.6993","1.7178","1.6916","199.71K","-0.17%"
"11/29/2022","1.6988","1.7019","1.7068","1.6873","158.68K","-0.15%"
"11/28/2022","1.7014","1.7052","1.7063","1.6839","156.09K","-0.02%"
"11/25/2022","1.7017","1.6980","1.7100","1.6960","145.99K","0.27%"
"11/24/2022","1.6972","1.7102","1.7106","1.6904","152.17K","-0.71%"
"11/23/2022","1.7094","1.7285","1.7311","1.7034","149.41K","-1.09%"
"11/22/2022","1.7283","1.7392","1.7406","1.7276","153.19K","-0.58%"
"11/21/2022","1.7383","1.7184","1.7412","1.7135","163.63K","1.15%"
"11/18/2022","1.7185","1.7194","1.7235","1.7102","169.60K","0.00%"
"11/17/2022","1.7185","1.7124","1.7215","1.7042","169.82K","0.37%"
"11/16/2022","1.7121","1.7175","1.7263","1.7085","184.45K","-0.27%"
"11/15/2022","1.7168","1.7273","1.7349","1.7050","196.25K","-0.56%"
"11/14/2022","1.7265","1.7210","1.7380","1.7141","188.33K","0.18%"
"11/11/2022","1.7234","1.7486","1.7669","1.7185","206.82K","-1.39%"
"11/10/2022","1.7477","1.8002","1.8008","1.7386","192.26K","-2.88%"
"11/09/2022","1.7996","1.7902","1.8043","1.7837","174.26K","0.55%"
"11/08/2022","1.7897","1.7919","1.7967","1.7859","163.07K","-0.08%"
"11/07/2022","1.7911","1.7948","1.7974","1.7845","163.87K","0.20%"
"11/04/2022","1.7876","1.7919","1.7989","1.7853","162.12K","-0.24%"
"11/03/2022","1.7919","1.7875","1.7932","1.7759","152.81K","0.28%"
"11/02/2022","1.7869","1.7936","1.7951","1.7607","158.85K","-0.36%"
"11/01/2022","1.7933","1.7965","1.7979","1.7785","155.29K","-0.16%"
